motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,Am,Gm
2,3,170,11,17,11,14,14,17,1,0.136857063618208,11,14,13.7823480810476
1,1,230,14,14,28,28,7,7,0,0.839607130089917,11,16.3333333333333,14
2,1,230,7,28,14,14,7,28,1,0.0401112694589756,11,16.3333333333333,14
1,2,50,5,14,14,23,5,23,0,0.12297942106261,11,14,11.7203871786732
2,2,80,23,14,5,5,23,14,0,0.00983310264700776,11,14,11.7203871786732
1,2,230,23,23,5,5,14,14,1,0.00676441824316498,11,14,11.7203871786732
2,1,80,28,7,14,28,7,14,0,0.155669490268338,11,16.3333333333333,14
1,1,170,14,14,7,28,7,28,1,0.276453745834715,11,16.3333333333333,14
2,2,80,23,14,23,14,5,5,0,0.000123678337786259,11,14,11.7203871786732
1,2,80,5,23,23,5,14,14,0,0.000124212162972981,11,14,11.7203871786732
2,3,140,11,17,14,11,14,17,0,0.284901879667359,11,14,13.7823480810476
2,3,80,17,14,17,14,11,11,0,0.000143584012676001,11,14,13.7823480810476
2,3,140,17,14,14,11,11,17,0,0.0266379921736188,11,14,13.7823480810476
1,2,140,5,14,5,23,14,23,1,0.0715712769779202,11,14,11.7203871786732
2,1,170,28,7,14,14,7,28,0,0.0543463683120535,11,16.3333333333333,14
1,2,140,23,14,23,14,5,5,0,2.66601379983331,12,14,11.7203871786732
2,2,140,14,5,23,14,23,5,0,2.7014273713703,12,14,11.7203871786732
2,2,50,14,23,14,5,5,23,1,2.09120325387448,12,14,11.7203871786732
2,1,200,28,28,14,7,7,14,1,0.513241383776403,12,16.3333333333333,14
2,2,170,5,23,14,23,5,14,0,1.56183714939834,12,14,11.7203871786732
1,3,50,17,14,11,14,11,17,0,0.428214975820083,12,14,13.7823480810476
1,2,110,5,23,5,23,14,14,0,0.352956949813233,12,14,11.7203871786732
1,3,200,17,17,11,14,11,14,1,0.249675786128137,12,14,13.7823480810476
2,2,110,23,14,14,5,23,5,0,0.624476185985259,12,14,11.7203871786732
1,2,50,14,5,5,23,14,23,0,0.381151182311442,12,14,11.7203871786732
1,3,50,11,14,11,17,14,17,0,0.373945985884347,12,14,13.7823480810476
1,2,80,23,14,5,14,5,23,0,0.380740072792833,12,14,11.7203871786732
2,3,230,14,11,11,17,17,14,1,0.25740831940675,12,14,13.7823480810476
2,3,200,17,14,11,17,11,14,1,0.20217072196283,12,14,13.7823480810476
1,1,140,7,28,28,14,7,14,0,0.420893243794126,12,16.3333333333333,14
2,1,80,14,7,28,14,28,7,0,0.543641356776789,12,16.3333333333333,14
2,3,170,14,11,11,14,17,17,1,0.614239018812441,12,14,13.7823480810476
1,2,230,23,5,14,23,14,5,0,3.40877569385339,12,14,11.7203871786732
1,1,230,14,7,28,14,28,7,1,0.266294223954901,12,16.3333333333333,14
2,1,140,14,7,28,7,14,28,0,0.584950045624282,12,16.3333333333333,14
2,2,170,5,14,23,23,5,14,1,0.227612937576851,12,14,11.7203871786732
2,3,170,17,11,14,11,14,17,1,0.260364118521466,12,14,13.7823480810476
2,1,50,7,7,28,14,14,28,0,0.387199003776914,12,16.3333333333333,14
1,3,230,17,14,14,11,11,17,1,0.193879904991263,12,14,13.7823480810476
1,3,110,17,11,17,14,11,14,0,0.3566875777924,12,14,13.7823480810476
1,1,230,28,7,28,14,14,7,1,0.219370439328486,12,16.3333333333333,14
1,1,230,7,14,28,28,7,14,1,0.160107170075207,12,16.3333333333333,14
2,2,170,5,23,14,5,14,23,1,0.185014387314368,12,14,11.7203871786732
1,1,80,14,28,7,14,7,28,0,0.205835057842705,12,16.3333333333333,14
2,2,50,14,23,14,5,23,5,0,0.394670748279168,12,14,11.7203871786732
1,1,110,14,28,7,28,14,7,0,0.24132934980662,12,16.3333333333333,14
2,2,80,14,5,23,23,14,5,0,0.206149014884431,12,14,11.7203871786732
2,2,170,14,23,23,5,5,14,0,0.22091961586375,12,14,11.7203871786732
2,2,200,23,5,14,5,23,14,0,0.663692421865562,12,14,11.7203871786732
2,3,50,17,17,11,11,14,14,0,0.208315229745494,12,14,13.7823480810476
2,2,200,14,14,5,23,5,23,1,0.125105166691355,12,14,11.7203871786732
1,2,170,23,5,14,5,14,23,0,0.24398477435534,12,14,11.7203871786732
2,3,170,11,14,17,17,14,11,1,0.228815379436128,12,14,13.7823480810476
1,1,200,14,14,7,28,28,7,1,0.153532759864902,12,16.3333333333333,14
1,3,140,11,14,11,14,17,17,0,0.214414065378151,12,14,13.7823480810476
1,3,110,11,11,14,17,14,17,0,0.247273079065053,12,14,13.7823480810476
1,3,200,14,17,11,17,11,14,1,0.0500088108528871,12,14,13.7823480810476
2,1,140,28,7,7,28,14,14,1,0.299314343910737,12,16.3333333333333,14
1,3,50,17,11,11,14,14,17,0,0.0761542926484253,12,14,13.7823480810476
1,1,110,7,28,28,14,7,14,0,0.164991139248741,12,16.3333333333333,14
2,2,200,23,14,23,14,5,5,1,0.0538830604400573,12,14,11.7203871786732
1,3,230,17,11,14,11,17,14,1,0.0567260945645103,12,14,13.7823480810476
2,1,170,28,14,7,7,14,28,1,0.0195016667530581,12,16.3333333333333,14
2,3,80,14,11,14,17,11,17,0,0.39639579022878,12,14,13.7823480810476
2,3,110,14,11,17,14,11,17,0,0.301085674544083,12,14,13.7823480810476
2,2,140,23,23,14,5,14,5,0,0.165894973428294,12,14,11.7203871786732
1,3,80,14,14,17,11,11,17,0,0.184770350131657,12,14,13.7823480810476
2,3,80,11,14,11,14,17,17,0,0.149625379264762,12,14,13.7823480810476
2,3,140,11,11,14,17,17,14,0,0.068490637891955,12,14,13.7823480810476
2,3,200,11,17,14,11,17,14,1,0.0853053430400905,12,14,13.7823480810476
2,2,230,14,5,5,14,23,23,1,0.0282262996188365,12,14,11.7203871786732
2,1,50,28,14,28,7,7,14,0,0.309009467711803,12,16.3333333333333,14
2,3,110,17,14,17,11,14,11,0,0.0957969795454119,12,14,13.7823480810476
1,1,230,28,28,7,14,7,14,1,0.114564515984966,12,16.3333333333333,14
1,1,230,28,14,7,14,28,7,1,0.0893309697385121,12,16.3333333333333,14
2,2,50,23,23,14,5,14,5,0,0.192198741990069,12,14,11.7203871786732
1,2,50,14,5,14,23,23,5,0,0.138967708002383,12,14,11.7203871786732
1,3,50,14,11,14,17,11,17,0,0.167900153450319,12,14,13.7823480810476
2,1,140,7,28,14,14,7,28,1,0.21057973616189,12,16.3333333333333,14
2,1,50,7,7,28,14,28,14,0,0.197417156576194,12,16.3333333333333,14
1,2,80,5,14,5,23,23,14,0,0.0722074691129819,12,14,11.7203871786732
1,1,50,14,28,7,14,7,28,0,0.0650099530084844,12,16.3333333333333,14
1,2,200,23,5,23,14,14,5,1,0.0298206821480562,12,14,11.7203871786732
2,2,110,23,5,23,14,14,5,0,0.182773091028139,12,14,11.7203871786732
1,3,80,11,17,14,11,17,14,0,0.0655387935948966,12,14,13.7823480810476
2,2,140,23,14,14,23,5,5,0,0.778438013705454,12,14,11.7203871786732
1,3,170,11,14,17,14,11,17,1,0.143042875206447,12,14,13.7823480810476
1,2,230,23,5,14,23,14,5,1,0.000128031648273463,12,14,11.7203871786732
2,1,140,14,28,14,28,7,7,1,0.0806815536307113,12,16.3333333333333,14
1,2,80,5,5,23,23,14,14,0,0.217622104542897,12,14,11.7203871786732
2,2,80,23,23,5,14,5,14,0,0.168436478870717,12,14,11.7203871786732
2,1,170,28,7,14,28,14,7,1,0.33115031493071,12,16.3333333333333,14
1,1,140,7,14,14,7,28,28,0,0.145897021924611,12,16.3333333333333,14
1,1,170,7,14,28,14,28,7,0,0.184658423471774,12,16.3333333333333,14
1,1,230,7,14,28,14,7,28,1,0.000112159737909678,12,16.3333333333333,14
1,2,110,5,14,23,5,23,14,0,0.128370821414137,12,14,11.7203871786732
2,2,110,5,23,14,23,14,5,0,0.0751918241312524,12,14,11.7203871786732
2,2,80,5,14,14,5,23,23,0,0.0701245122254477,12,14,11.7203871786732
1,2,80,5,23,14,14,23,5,0,0.0909411753054883,12,14,11.7203871786732
1,1,200,14,14,28,7,28,7,1,0.0744121118932526,12,16.3333333333333,14
1,1,50,14,28,14,28,7,7,0,0.139236263565181,12,16.3333333333333,14
1,1,80,28,7,14,28,14,7,0,0.186054414654791,12,16.3333333333333,14
1,3,50,11,14,11,14,17,17,0,0.264818061208643,12,14,13.7823480810476
2,1,200,14,28,7,7,28,14,1,0.119559099810431,12,16.3333333333333,14
2,1,140,7,14,14,28,28,7,1,0.274390818680331,12,16.3333333333333,14
2,1,50,14,28,14,7,28,7,0,0.221093297106563,12,16.3333333333333,14
1,1,110,7,14,28,7,14,28,0,0.155770420873523,12,16.3333333333333,14
2,3,110,11,11,17,17,14,14,0,0.144637299088572,12,14,13.7823480810476
2,1,170,7,7,14,28,28,14,1,0.0233472138206707,12,16.3333333333333,14
2,2,140,5,5,23,23,14,14,1,0.0162599514715112,12,14,11.7203871786732
2,1,170,28,28,7,14,14,7,1,0.105079298371493,12,16.3333333333333,14
1,3,80,11,17,14,17,14,11,0,0.351933737973013,12,14,13.7823480810476
1,1,170,7,14,7,28,14,28,1,0.200629394917996,12,16.3333333333333,14
1,1,170,28,7,14,14,28,7,1,0.0453710442416195,12,16.3333333333333,14
1,3,200,14,17,14,17,11,11,1,0.0962919146968488,12,14,13.7823480810476
2,2,140,5,5,14,14,23,23,1,0.0611075046563201,12,14,11.7203871786732
2,1,110,14,7,7,14,28,28,0,0.37186201773693,12,16.3333333333333,14
2,1,230,7,28,7,14,14,28,1,0.000112186053229379,12,16.3333333333333,14
2,1,170,14,28,14,28,7,7,1,0.115337965175058,12,16.3333333333333,14
2,2,200,5,14,23,23,14,5,1,0.0561832993280404,12,14,11.7203871786732
1,3,170,11,14,11,14,17,17,1,0.5930165731952,12,14,13.7823480810476
2,3,230,17,14,11,17,11,14,1,0.000114178499643458,12,14,13.7823480810476
2,2,80,5,14,23,14,5,23,0,0.256595220518648,12,14,11.7203871786732
1,1,230,14,28,7,28,14,7,1,0.0213341655125987,12,16.3333333333333,14
1,2,170,14,5,23,23,5,14,0,0.398250848755197,12,14,11.7203871786732
1,2,230,23,23,14,5,5,14,1,0.000114381504317862,12,14,11.7203871786732
2,2,50,5,14,5,14,23,23,0,0.263843089147485,12,14,11.7203871786732
1,2,230,14,23,14,5,5,23,1,0.0193283125718153,12,14,11.7203871786732
2,1,50,28,14,7,7,28,14,0,0.117443463030213,12,16.3333333333333,14
1,1,170,14,7,14,7,28,28,1,0.0562196144965128,12,16.3333333333333,14
1,2,110,23,14,23,5,14,5,0,0.0790859981898393,12,14,11.7203871786732
1,3,140,11,17,17,14,14,11,1,0.0939290904116206,12,14,13.7823480810476
1,1,140,7,7,14,28,28,14,0,0.12072795201675,12,16.3333333333333,14
2,3,230,17,11,17,11,14,14,1,0.000118084448331501,12,14,13.7823480810476
1,1,50,28,7,7,28,14,14,0,0.100416847968518,12,16.3333333333333,14
1,2,170,5,14,14,23,5,23,0,0.107246765091986,12,14,11.7203871786732
2,1,200,7,14,7,28,28,14,1,0.000114186019345652,12,16.3333333333333,14
2,3,170,11,11,17,14,17,14,1,0.00011520479893079,12,14,13.7823480810476
2,1,140,7,28,28,7,14,14,1,0.0256358664410072,12,16.3333333333333,14
1,1,140,28,7,14,28,7,14,0,0.0684445898059494,12,16.3333333333333,14
2,1,110,7,14,14,28,28,7,0,0.0673147820434679,12,16.3333333333333,14
2,2,110,23,14,23,14,5,5,0,0.274885990669645,12,14,11.7203871786732
2,2,230,23,5,23,14,14,5,1,0.0955573332648783,12,14,11.7203871786732
1,2,140,23,5,23,5,14,14,0,0.000116287485070643,12,14,11.7203871786732
1,2,80,14,23,5,14,5,23,0,0.000130648142658174,12,14,11.7203871786732
2,1,230,28,28,14,7,14,7,1,0.000115787493996322,12,16.3333333333333,14
2,3,170,17,11,14,17,11,14,0,0.331045369353888,12,14,13.7823480810476
1,2,110,23,14,14,23,5,5,0,0.107885133882519,12,14,11.7203871786732
2,3,50,11,17,11,17,14,14,0,0.138745095264312,12,14,13.7823480810476
1,3,200,14,17,11,14,17,11,1,0.00556791989220073,12,14,13.7823480810476
2,2,230,5,23,5,23,14,14,1,0.000117054391012061,12,14,11.7203871786732
1,3,230,17,11,14,14,11,17,0,1.38127458074814,12,14,13.7823480810476
2,3,230,14,17,11,11,14,17,1,0.0816718449787004,12,14,13.7823480810476
2,1,110,7,7,28,14,14,28,0,0.2464352963907,12,16.3333333333333,14
1,1,80,14,28,14,28,7,7,0,0.0472487903480214,12,16.3333333333333,14
1,2,50,5,23,14,5,23,14,0,0.0141307961239363,12,14,11.7203871786732
1,2,110,14,5,23,23,5,14,0,0.0290392105398496,12,14,11.7203871786732
1,3,80,11,11,17,14,14,17,0,0.000114990516522084,12,14,13.7823480810476
1,1,200,7,14,7,28,28,14,1,0.120722418278092,12,16.3333333333333,14
1,2,170,14,14,5,23,23,5,1,0.000137843509946833,12,14,11.7203871786732
1,2,80,5,14,23,23,14,5,0,0.000115795013698516,12,14,11.7203871786732
2,1,170,14,28,28,7,14,7,1,0.329345360811203,12,16.3333333333333,14
1,2,170,14,5,14,23,5,23,1,0.110028736351524,12,14,11.7203871786732
1,1,140,28,7,28,14,7,14,0,0.00274006971994822,12,16.3333333333333,14
2,3,110,14,17,14,17,11,11,0,0.0536406209739653,12,14,13.7823480810476
2,3,50,17,11,11,17,14,14,0,0.0225447350530885,12,14,13.7823480810476
1,2,230,5,23,14,5,23,14,1,0.0194053488485224,12,14,11.7203871786732
2,2,50,23,14,5,5,14,23,0,0.130346453068341,12,14,11.7203871786732
2,3,80,17,11,14,17,14,11,0,0.00011446796816017,12,14,13.7823480810476
2,1,50,28,14,28,7,14,7,0,0.0200012221248471,12,16.3333333333333,14
2,2,230,14,14,5,5,23,23,0,0.566926425042766,12,14,11.7203871786732
2,1,50,28,28,7,14,7,14,0,0.0655412221258302,12,16.3333333333333,14
1,3,170,14,17,17,11,14,11,0,0.754429093145518,12,14,13.7823480810476
2,3,80,17,14,14,11,11,17,0,0.133119180123686,12,14,13.7823480810476
1,3,50,17,17,14,11,14,11,0,0.0799711522358848,12,14,13.7823480810476
2,3,80,17,17,14,11,11,14,0,0.0908620525970036,12,14,13.7823480810476
2,2,140,14,5,5,23,23,14,0,0.00979032894247212,12,14,11.7203871786732
1,3,110,14,17,14,11,17,11,0,0.000113843920189538,12,14,13.7823480810476
2,2,50,14,23,14,5,23,5,0,0.0156042483886267,12,14,11.7203871786732
2,1,230,14,7,28,28,7,14,1,0.000121272363685421,12,16.3333333333333,14
2,2,230,14,23,5,14,5,23,1,0.000116437859105645,12,14,11.7203871786732
2,1,140,28,28,14,7,7,14,0,0.268105997503881,12,16.3333333333333,14
2,1,80,7,7,14,28,14,28,0,0.136843443549878,12,16.3333333333333,14
2,2,170,23,5,23,14,14,5,0,0.114563343073314,12,14,11.7203871786732
1,3,80,11,14,11,17,14,17,0,0.0295089393548551,12,14,13.7823480810476
1,3,110,17,17,14,11,11,14,0,0.0823237586500909,12,14,13.7823480810476
2,2,140,14,5,23,14,5,23,1,0.000115479229862103,12,14,11.7203871786732
2,3,50,17,11,14,11,17,14,0,0.363982945609678,12,14,13.7823480810476
1,2,110,5,23,14,14,5,23,0,0.000116663421067642,12,14,11.7203871786732
2,1,110,14,28,7,28,7,14,0,0.0175678050618444,12,16.3333333333333,14
2,1,170,28,14,7,28,7,14,1,0.212411219903515,12,16.3333333333333,14
1,2,200,14,14,5,23,5,23,1,0.039196698620799,12,14,11.7203871786732
1,1,50,7,14,14,28,28,7,0,0.0960537571118039,12,16.3333333333333,14
2,1,110,7,14,28,28,14,7,0,0.0988352584554377,12,16.3333333333333,14
1,1,200,7,14,14,28,28,7,1,0.123564497531333,12,16.3333333333333,14
1,2,50,23,5,14,23,14,5,0,0.0663985119863355,12,14,11.7203871786732
2,3,200,11,17,14,17,14,11,1,0.000116208540930529,12,14,13.7823480810476
2,1,110,7,7,28,14,14,28,0,0.238157749867241,12,16.3333333333333,14
2,1,170,14,7,28,28,7,14,1,0.000115573213406606,12,16.3333333333333,14
2,3,110,17,11,17,14,11,14,1,0.0397989176544797,12,14,13.7823480810476
2,1,80,14,14,28,28,7,7,0,0.0627030864125118,12,16.3333333333333,14
2,2,110,23,5,14,14,5,23,0,0.199569830318069,12,14,11.7203871786732
1,1,170,28,28,7,14,7,14,1,0.00011567847468541,12,16.3333333333333,14
2,2,230,23,5,5,23,14,14,1,0.000117242356282077,12,14,11.7203871786732
1,3,140,17,14,11,14,17,11,0,0.133970334751211,12,14,13.7823480810476
1,1,140,7,7,14,28,14,28,0,0.246722449375739,12,16.3333333333333,14
1,3,230,14,17,14,17,11,11,1,0.000113749936645036,12,14,13.7823480810476
2,1,110,28,14,7,28,7,14,0,0.178330715811171,12,16.3333333333333,14
2,2,170,23,14,5,23,14,5,1,0.00011591531256272,12,14,11.7203871786732
1,3,80,17,17,11,14,14,11,0,0.0281196999367239,12,14,13.7823480810476
2,1,50,7,14,7,14,28,28,0,0.000117020557809155,12,16.3333333333333,14
2,3,170,11,17,17,11,14,14,1,0.000135411219162052,12,14,13.7823480810476
1,1,110,28,14,14,7,7,28,0,0.000117065668746363,12,16.3333333333333,14
1,2,230,14,14,23,23,5,5,1,0.111645926761412,12,14,11.7203871786732
1,3,140,17,17,11,14,14,11,0,0.174443669451648,12,14,13.7823480810476
2,1,50,28,28,14,7,7,14,0,0.0512667668026552,12,16.3333333333333,14
2,2,50,5,14,23,23,5,14,0,0.0481741730327485,12,14,11.7203871786732
1,1,200,14,7,7,28,28,14,0,0.130988539840473,12,16.3333333333333,14
1,2,170,23,5,23,14,5,14,0,0.0819658737891586,12,14,11.7203871786732
1,1,50,7,14,28,14,7,28,0,0.0708071772514813,12,16.3333333333333,14
2,1,230,14,7,7,14,28,28,1,0.000115904033009429,12,16.3333333333333,14
2,2,80,5,14,23,5,23,14,0,0.00247854035296768,12,14,11.7203871786732
1,3,80,14,11,17,14,11,17,0,0.000120569367936696,12,14,13.7823480810476
1,2,80,23,14,5,14,5,23,0,0.032382153414801,12,14,11.7203871786732
1,3,110,14,14,17,11,17,11,0,0.000115565693704411,12,14,13.7823480810476
1,3,170,14,17,11,17,14,11,1,0.000115088259917684,12,14,13.7823480810476
2,1,200,7,28,28,14,14,7,1,0.000115795013698516,12,16.3333333333333,14
2,3,80,11,14,14,17,17,11,0,0.157061545429315,12,14,13.7823480810476
1,3,230,11,14,17,14,17,11,1,0.000116498009447241,12,14,13.7823480810476
2,2,230,14,5,14,23,5,23,1,0.000118475418275921,12,14,11.7203871786732
2,1,140,7,14,14,28,28,7,1,0.000121497923828429,12,16.3333333333333,14
2,3,200,14,11,14,17,11,17,1,0.000117069428597461,12,14,13.7823480810476
1,3,230,11,17,17,14,11,14,1,0.000155177800479578,12,14,13.7823480810476
1,2,50,14,14,5,23,23,5,0,0.0661438622028072,12,14,11.7203871786732
2,2,200,5,23,23,5,14,14,1,0.000117494231744786,12,14,11.7203871786732
1,1,200,28,7,28,14,7,14,1,0.0638332287562662,12,16.3333333333333,14
2,1,80,28,28,14,7,14,7,0,0.180666228534392,12,16.3333333333333,14
1,2,230,23,5,14,14,5,23,1,0.000118152116556303,12,14,11.7203871786732
1,3,200,17,11,14,17,14,11,1,0.000118069410746102,12,14,13.7823480810476
1,1,80,28,14,7,7,14,28,0,0.0231047367597057,12,16.3333333333333,14
2,3,110,11,17,11,17,14,14,0,0.000116212300781626,12,14,13.7823480810476
1,2,200,14,5,5,14,23,23,1,0.00011849045586132,12,14,11.7203871786732
1,2,230,5,14,5,23,23,14,1,0.0001154829897132,12,14,11.7203871786732
2,2,200,5,14,23,23,14,5,1,0.380632762597088,12,14,11.7203871786732
1,2,50,23,23,14,5,5,14,0,0.000136163085699081,12,14,11.7203871786732
1,2,50,23,14,5,23,14,5,0,0.000141899830850889,12,14,11.7203871786732
2,3,230,14,11,17,14,17,11,1,0.131227182379007,12,14,13.7823480810476
1,3,170,14,14,11,11,17,17,0,0.368099311357582,12,14,13.7823480810476
2,1,140,14,28,28,7,14,7,0,0.070815688384755,12,16.3333333333333,14
2,2,170,5,5,23,14,23,14,1,0.000116122077088221,12,14,11.7203871786732
2,1,230,14,7,7,28,14,28,1,0.000119024281957536,12,16.3333333333333,14
2,1,80,14,28,14,7,7,28,0,0.0613225310571579,12,16.3333333333333,14
2,3,50,14,11,14,11,17,17,0,0.0441621964764636,12,14,13.7823480810476
1,1,110,14,28,14,7,7,28,0,0.000117610772576882,12,16.3333333333333,14
2,2,80,5,14,14,5,23,23,0,0.0479491468031483,12,14,11.7203871786732
1,2,50,23,14,23,5,14,5,0,0.000118355119411717,12,14,11.7203871786732
2,3,110,11,17,11,14,17,14,0,0.00011591531256272,12,14,13.7823480810476
1,3,50,14,14,11,11,17,17,0,0.000119809981697472,12,14,13.7823480810476
1,3,50,17,14,11,14,11,17,0,0.000140144220495131,12,14,13.7823480810476
1,3,140,17,11,17,14,11,14,0,0.00011714085485437,12,14,13.7823480810476
1,3,140,11,14,17,14,11,17,0,0.000125494096209877,12,14,13.7823480810476
2,1,200,7,28,7,14,28,14,1,0.000123494130093604,12,16.3333333333333,14
1,2,140,14,23,14,5,5,23,0,0.000136377369926777,12,14,11.7203871786732
1,2,200,5,14,23,5,14,23,1,0.000151753045429359,12,14,11.7203871786732
1,2,110,14,5,5,23,23,14,0,0.200915401308521,12,14,11.7203871786732
1,2,170,5,14,14,5,23,23,0,0.0917520900184172,12,14,11.7203871786732
1,1,80,28,7,28,14,14,7,0,0.0305322639724181,12,16.3333333333333,14
1,2,200,23,14,14,5,23,5,1,0.132095603628841,12,14,11.7203871786732
2,2,50,14,5,23,5,14,23,0,0.07892902718595,12,14,11.7203871786732
1,1,80,28,14,14,7,7,28,0,0.0417664968135796,12,16.3333333333333,14
1,3,80,17,11,11,14,17,14,0,0.0001180581330118,12,14,13.7823480810476
1,3,170,11,17,14,17,11,14,1,0.583480183524443,12,14,13.7823480810476
1,3,50,14,11,17,11,17,14,0,0.0702094844582462,12,14,13.7823480810476
1,2,170,23,14,23,5,5,14,0,0.0210443283613131,12,14,11.7203871786732
2,3,140,17,14,14,11,17,11,0,0.0579944977016567,12,14,13.7823480810476
1,3,200,11,14,14,17,11,17,1,0.000862778490045457,12,14,13.7823480810476
1,3,110,11,17,11,14,17,14,0,0.0437422562827123,12,14,13.7823480810476
2,1,200,7,28,28,7,14,14,1,0.000119392696433351,12,16.3333333333333,14
2,1,170,7,14,28,28,7,14,1,0.000125415150250774,12,16.3333333333333,14
1,3,230,17,11,14,14,17,11,1,0.044263721058087,12,14,13.7823480810476
2,3,140,11,14,17,14,17,11,0,0.263142567284376,12,14,13.7823480810476
2,3,110,14,14,11,11,17,17,0,0.163970032637735,12,14,13.7823480810476
2,2,170,5,14,14,23,5,23,0,0.124733210643171,12,14,11.7203871786732
1,3,140,17,14,11,14,11,17,0,0.00951782983975136,12,14,13.7823480810476
2,2,140,14,23,14,5,23,5,0,0.0244843372456671,12,14,11.7203871786732
2,3,140,17,14,17,11,14,11,0,0.155376047914615,12,14,13.7823480810476
1,1,50,14,7,7,28,14,28,0,0.0741439510620694,12,16.3333333333333,14
1,1,80,28,28,14,14,7,7,0,0.000117663403216284,12,16.3333333333333,14
2,1,230,7,14,28,14,28,7,1,0.000139351001053001,12,16.3333333333333,14
2,1,200,14,28,28,14,7,7,1,0.0866152153921576,12,16.3333333333333,14
2,3,50,14,14,11,17,17,11,0,0.203543326326326,12,14,13.7823480810476
2,3,50,14,17,14,11,17,11,0,0.184461562175784,12,14,13.7823480810476
1,1,50,14,14,7,7,28,28,0,0.137283808206121,12,16.3333333333333,14
1,1,200,28,7,28,14,14,7,1,0.19400829753431,12,16.3333333333333,14
1,3,80,14,17,17,11,11,14,0,0.00890415235517139,12,14,13.7823480810476
2,3,80,11,17,11,14,17,14,0,0.0538009678566596,12,14,13.7823480810476
2,3,200,14,17,17,11,11,14,1,0.000120595685075386,12,14,13.7823480810476
2,3,170,17,14,11,17,11,14,1,0.147590207276153,12,14,13.7823480810476
2,1,230,14,14,28,7,28,7,1,0.036248775311833,12,16.3333333333333,14
2,3,50,17,11,17,14,11,14,0,0.0732157488764642,12,14,13.7823480810476
2,3,50,14,11,11,17,14,17,0,0.0581186609942961,12,14,13.7823480810476
2,3,50,14,14,17,11,17,11,0,0.0409741569692414,12,14,13.7823480810476
2,3,230,14,14,11,17,11,17,1,0.00011997915316897,12,14,13.7823480810476
1,3,230,17,14,17,11,14,11,1,0.000122824967547785,12,14,13.7823480810476
1,1,200,14,14,28,7,7,28,1,0.000121644538012333,12,16.3333333333333,14
2,3,140,17,11,14,14,11,17,0,0.128411760564632,12,14,13.7823480810476
