motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,mi
1,2,140,14,5,23,5,23,14,1,0.189431623583005,8,14
1,3,50,23,14,5,14,5,23,0,0.295350448865065,8,14
1,1,50,23,14,23,14,5,5,0,0.109275072556557,8,14
1,2,80,5,23,5,14,23,14,0,0.127140767808669,8,14
2,3,80,14,5,23,14,5,23,0,0.349095186538761,8,14
2,2,170,23,5,23,14,5,14,1,0.129009930678876,8,14
2,1,170,5,23,14,14,23,5,1,1.66693075893636,8,14
1,1,200,14,23,5,14,23,5,1,0.280772752290432,8,14
1,1,170,23,14,23,14,5,5,1,0.124748611298855,8,14
1,3,110,23,14,14,5,5,23,0,0.492634895716037,8,14
2,3,200,5,23,5,14,14,23,1,0.120571528246728,8,14
2,2,200,5,14,23,5,23,14,1,0.192453599192959,8,14
2,2,110,14,5,23,5,23,14,0,1.59036532082246,8,14
2,1,200,14,23,5,14,23,5,1,0.216237596427163,8,14
1,3,140,23,14,5,14,5,23,1,0.0661656576594396,8,14
2,1,110,23,23,5,14,14,5,0,0.112051484939002,8,14
1,2,200,5,23,14,23,5,14,1,0.126023428218105,8,14
1,1,230,14,5,23,23,14,5,1,0.0759186117502395,8,14
2,3,110,5,14,5,14,23,23,0,0.191851163141109,8,14
2,3,140,5,14,23,5,14,23,1,0.047729940903082,8,14
2,2,170,23,5,14,5,23,14,1,0.07162382219758,8,14
1,3,200,14,14,5,23,5,23,1,0.14957806950224,8,14
1,1,140,23,5,14,23,14,5,0,0.197399876693453,8,14
2,1,230,5,23,14,14,23,5,1,0.103363032136258,8,14
2,3,200,5,23,5,14,14,23,1,0.000167522292031208,8,14
1,1,200,14,23,14,5,23,5,1,0.107137495677307,8,14
1,3,170,5,14,14,23,5,23,0,0.403049247379386,8,14
1,3,200,5,14,5,14,23,23,1,0.174958135967245,8,14
1,1,110,14,23,5,23,14,5,0,0.254904386400085,8,14
2,2,200,23,23,5,5,14,14,1,1.37281465241176,8,14
2,1,170,23,14,14,23,5,5,0,0.496642799356778,8,14
1,3,110,5,14,14,5,23,23,0,0.47261610201349,8,14
1,1,170,14,5,14,23,23,5,0,0.456509499104868,8,14
1,2,230,23,14,5,23,5,14,1,0.438473938738753,8,14
1,1,50,23,5,14,14,23,5,0,0.392331889745037,8,14
1,3,140,23,14,5,5,14,23,0,2.22819492338567,8,14
2,1,50,14,23,23,5,14,5,0,0.272093210629464,8,14
1,2,230,23,23,14,5,5,14,1,0.0700294341440895,8,14
2,2,170,5,23,5,14,23,14,0,2.29392484624259,8,14
2,2,80,23,5,5,14,23,14,0,0.199779892031074,8,14
2,3,80,14,14,23,5,5,23,0,0.229700467662042,8,14
1,3,230,5,5,23,14,14,23,1,0.00019898648133676,8,14
1,3,230,5,23,14,14,5,23,1,0.0455370355339255,8,14
2,1,50,23,5,14,14,23,5,0,0.143447103051585,8,14
2,3,50,5,23,14,5,14,23,0,0.475459626171869,8,14
2,1,80,23,14,5,23,14,5,0,0.237304245049017,8,14
1,3,50,23,14,5,14,5,23,0,0.12119889324822,8,14
2,1,80,5,14,23,14,23,5,0,0.0291555314943253,8,14
1,1,110,14,23,5,23,14,5,0,0.127052269890555,8,14
1,2,140,5,5,14,23,23,14,0,0.138961826138257,8,14
1,1,110,14,14,5,23,23,5,0,0.0689259409627994,8,14
2,1,170,14,5,23,23,14,5,1,0.280822050797724,8,14
2,1,140,23,23,14,14,5,5,0,0.714701297723877,8,14
1,2,80,5,23,5,14,23,14,0,0.320675246988685,8,14
2,1,230,5,14,23,23,14,5,1,0.0765325393604144,8,14
2,2,50,23,14,5,23,5,14,0,0.198486991172103,8,14
2,3,200,23,5,5,14,14,23,1,0.192363326867053,8,14
1,2,140,5,23,14,5,23,14,1,0.114316590728777,8,14
1,1,230,23,23,14,14,5,5,1,0.0982480293532717,8,14
2,2,140,5,23,23,14,5,14,1,0.450134569404327,8,14
1,2,140,5,14,23,5,23,14,1,0.2780288236263,8,14
1,3,140,14,14,5,23,5,23,1,0.119973516188111,8,14
1,2,50,14,5,23,23,5,14,0,0.209895231651899,8,14
2,1,230,14,23,5,23,14,5,1,0.145680314582933,8,14
2,2,200,14,5,5,23,23,14,1,0.0156493406120717,8,14
2,2,200,23,5,14,23,5,14,0,0.697532070194939,8,14
1,1,200,5,23,23,14,14,5,1,0.227522569584835,8,14
2,3,230,5,23,5,14,14,23,1,0.0113740906144812,8,14
1,2,110,5,14,23,5,23,14,0,0.121303180403629,8,14
1,2,140,5,23,23,5,14,14,0,0.389229052194423,8,14
2,1,110,23,23,14,5,14,5,0,0.0830904527756502,8,14
1,1,110,14,5,14,23,23,5,0,0.0490435903229809,8,14
1,2,50,5,14,23,23,5,14,0,0.0829151020298013,8,14
2,2,170,14,23,5,23,5,14,0,0.0648891204637039,8,14
2,3,200,14,5,5,14,23,23,1,0.110773573331244,8,14
2,2,80,14,23,5,5,23,14,0,0.238718867385614,8,14
1,1,170,23,5,14,14,23,5,0,1.11062121772557,8,14
1,2,230,23,5,23,14,5,14,1,0.0885352430796047,8,14
2,3,230,23,5,14,14,5,23,1,1.11047247409806,8,14
1,1,140,5,23,23,14,14,5,0,0.108314696019079,8,14
2,2,230,23,14,5,5,23,14,1,0.254247548156854,8,14
1,2,110,5,23,14,23,5,14,0,0.182165937354512,8,14
1,1,110,14,5,23,14,23,5,0,0.268080735626427,8,14
2,3,50,14,23,5,5,14,23,0,0.185983308520008,8,14
1,2,140,23,23,5,5,14,14,0,0.417882973188171,8,14
1,2,50,5,23,14,23,5,14,0,0.0978135606983415,8,14
2,3,230,14,23,5,5,14,23,1,0.181722022225586,8,14
2,3,200,5,23,14,14,5,23,1,0.127626498850077,8,14
1,2,200,23,14,5,5,23,14,1,0.249551916511336,8,14
2,2,170,23,14,5,23,5,14,1,0.133473319197947,8,14
2,1,80,23,14,23,5,14,5,0,0.155559426173568,8,14
1,1,50,23,14,14,5,23,5,0,0.135278104089593,8,14
1,2,230,23,23,5,5,14,14,1,0.155182138614691,8,14
2,2,170,5,14,23,5,23,14,1,0.141127874769154,8,14
1,3,140,5,14,5,23,14,23,0,0.0710859716400591,8,14
2,3,80,5,14,5,23,14,23,0,0.0810134885196021,8,14
1,3,200,14,14,23,5,5,23,1,0.15691072314803,8,14
2,2,170,23,14,5,5,23,14,1,0.222802884167322,8,14
1,1,50,23,14,14,23,5,5,0,0.124700557886172,8,14
1,3,230,14,5,14,5,23,23,1,0.056639915188498,8,14
1,1,50,14,5,14,23,23,5,0,0.0905905595391232,8,14
1,3,110,5,5,23,14,14,23,0,0.262487923489971,8,14
1,1,110,14,23,5,14,23,5,0,0.0264612682512961,8,14
1,2,230,23,14,5,5,23,14,0,1.49631219380171,8,14
2,1,200,14,5,23,14,23,5,1,0.0561775311653037,8,14
1,3,50,5,5,23,14,14,23,0,0.340053836784136,8,14
2,1,200,14,23,5,14,23,5,1,0.331972634998237,8,14
1,3,140,5,14,5,14,23,23,0,0.269893962497008,8,14
2,1,140,14,14,5,23,23,5,0,0.201804393918792,8,14
1,3,230,5,14,14,23,5,23,1,0.031713550173663,8,14
2,3,80,5,5,14,23,14,23,0,0.117600854122429,8,14
1,1,80,14,23,23,5,14,5,0,0.297527760485536,8,14
2,2,140,23,5,23,14,5,14,0,0.24945180974828,8,14
2,2,50,23,5,5,14,23,14,0,0.257396252687613,8,14
2,1,110,23,5,23,14,14,5,0,0.127252615749967,8,14
1,2,170,23,5,23,5,14,14,0,0.945204033021582,8,14
1,3,110,14,5,5,23,14,23,0,1.23504954812779,8,14
2,2,110,23,14,5,23,5,14,0,0.47700168418487,8,14
2,3,50,14,14,5,23,5,23,0,0.226869517751766,8,14
2,2,230,5,5,23,23,14,14,1,0.440780517585154,8,14
1,1,140,23,14,5,23,14,5,0,1.15068965278624,8,14
2,3,170,5,23,5,14,14,23,1,0.124590279845506,8,14
1,3,140,14,23,14,5,5,23,1,0.370527207109262,8,14
2,1,200,23,23,5,14,14,5,1,0.228468738816446,8,14
1,3,50,23,5,14,14,5,23,0,0.210392057262652,8,14
1,2,200,23,5,14,5,23,14,1,0.184273653028868,8,14
2,1,50,14,5,23,23,14,5,0,0.0582034555882274,8,14
2,2,80,5,23,14,23,5,14,0,0.494154036781765,8,14
1,2,110,5,5,23,14,23,14,0,0.267993290326558,8,14
1,1,80,14,5,14,23,23,5,0,0.0459394866247749,8,14
2,1,230,14,14,23,5,23,5,1,0.101873247020194,8,14
2,1,80,23,14,5,14,23,5,0,0.0957548097030667,8,14
2,2,230,5,23,23,5,14,14,1,0.123681279981611,8,14
1,1,110,14,23,14,5,23,5,0,0.135606556292259,8,14
1,1,50,23,14,14,5,23,5,0,0.0875345904569258,8,14
2,3,140,14,5,5,23,14,23,0,0.339481412309397,8,14
1,2,80,5,23,14,23,5,14,0,0.211353724003857,8,14
2,2,230,5,14,23,23,5,14,1,0.0652537164842215,8,14
2,3,50,5,23,14,14,5,23,0,0.193243051984609,8,14
2,2,140,23,23,5,14,5,14,0,0.435115141126516,8,14
2,2,110,5,23,5,23,14,14,0,0.450994613614967,8,14
2,2,140,23,5,14,23,5,14,1,0.0429430384501757,8,14
2,2,200,14,23,23,5,5,14,1,0.238882639358053,8,14
1,2,80,5,14,23,5,23,14,0,0.148798105292371,8,14
1,2,50,14,5,5,23,23,14,0,0.150670498187537,8,14
2,2,200,5,23,14,23,5,14,1,0.448590324956967,8,14
2,2,140,14,23,5,5,23,14,1,0.140536788920144,8,14
1,2,230,5,23,23,5,14,14,1,0.000174478578628623,8,14
2,3,50,14,14,5,23,5,23,0,0.285608111156762,8,14
1,2,50,23,5,23,5,14,14,0,0.361530277739803,8,14
1,3,80,14,14,5,23,5,23,0,0.137428637162884,8,14
2,2,200,23,14,23,5,5,14,1,0.201355339017027,8,14
1,2,200,23,23,5,14,5,14,1,0.161231280731954,8,14
1,1,200,14,23,14,23,5,5,0,0.917137279138842,8,14
1,3,80,14,23,5,5,14,23,0,0.239124533465656,8,14
2,1,230,23,23,14,14,5,5,1,0.149055060826868,8,14
2,3,170,23,14,14,5,5,23,0,0.320901300732658,8,14
1,2,200,23,14,23,5,5,14,1,0.206780436385088,8,14
2,2,80,23,5,14,5,23,14,0,0.0927646351174189,8,14
2,1,110,23,14,14,5,23,5,0,0.13867768604905,8,14
2,1,170,23,23,5,14,14,5,1,0.202591906889211,8,14
1,1,230,23,5,14,14,23,5,1,0.126504440533608,8,14
1,1,200,14,23,5,14,23,5,1,0.188402814996152,8,14
2,1,140,23,14,5,14,23,5,1,0.222314533617464,8,14
2,3,140,14,5,14,23,5,23,1,0.126214649404574,8,14
1,3,200,23,5,14,14,5,23,1,0.0761603705213929,8,14
2,1,200,5,14,23,14,23,5,0,0.860056696890751,8,14
1,3,200,14,14,5,5,23,23,1,0.28800760289414,8,14
2,3,110,5,5,14,23,14,23,0,0.359854011217976,8,14
1,2,170,23,23,14,5,5,14,0,0.837787392671089,8,14
1,3,170,5,14,23,5,14,23,1,0.213714476474706,8,14
2,2,110,23,5,5,14,23,14,0,0.413631235620414,8,14
2,1,80,14,5,23,23,14,5,0,0.149574821431088,8,14
1,3,170,5,5,14,23,14,23,1,0.107452468382689,8,14
2,1,230,14,23,23,14,5,5,1,0.18535173606324,8,14
2,2,140,23,5,23,5,14,14,0,0.287302118764273,8,14
2,1,80,14,5,23,23,14,5,0,0.287199651133051,8,14
1,1,80,14,23,5,14,23,5,0,0.071102596952187,8,14
2,3,140,5,14,5,23,14,23,0,0.329066892227274,8,14
2,3,200,5,23,14,5,14,23,0,1.26290432324276,8,14
1,3,140,14,5,23,14,5,23,1,0.260829551434654,8,14
1,1,230,23,5,23,14,14,5,1,0.27879945263885,8,14
1,2,110,23,5,23,5,14,14,0,0.118692837702838,8,14
1,3,200,14,14,5,23,5,23,0,0.876564710304592,8,14
2,2,50,5,23,14,23,5,14,0,0.118478293559747,8,14
1,3,50,23,5,14,14,5,23,0,0.348389161064915,8,14
1,1,50,5,14,23,23,14,5,0,0.0523320250813413,8,14
2,2,50,23,5,23,5,14,14,0,0.0942040450518107,8,14
1,3,200,23,5,5,14,14,23,1,0.256148752649096,8,14
2,3,110,14,5,14,5,23,23,0,0.27799069487628,8,14
1,3,50,14,23,5,5,14,23,0,0.165889240763136,8,14
1,1,200,14,23,5,14,23,5,1,0.31578938963321,8,14
1,1,230,23,14,14,5,23,5,1,0.231768749341427,8,14
2,2,110,23,23,5,5,14,14,0,0.329648940616607,8,14
1,3,230,5,14,14,5,23,23,1,0.101526064270729,8,14
2,2,230,23,14,5,5,23,14,1,0.189443094088347,8,14
1,2,140,5,23,23,5,14,14,0,0.227385314505227,8,14
1,2,110,5,14,5,23,23,14,0,0.371247367709657,8,14
2,2,170,23,23,5,14,5,14,1,0.353228252206463,8,14
2,1,80,14,14,23,23,5,5,0,0.171152572140272,8,14
2,2,80,5,14,5,23,23,14,0,0.187007837477722,8,14
1,3,110,14,5,5,14,23,23,0,0.152966280205874,8,14
1,3,140,5,14,23,5,14,23,0,0.374831223589354,8,14
1,3,140,14,5,14,23,5,23,0,0.488768235065436,8,14
1,2,200,5,23,23,14,5,14,1,0.314685496457969,8,14
1,2,200,14,23,5,5,23,14,1,0.0926102584926412,8,14
1,2,110,5,14,5,23,23,14,0,0.268488651299776,8,14
2,3,140,14,14,23,5,5,23,0,0.246450071428626,8,14
2,1,200,5,23,14,23,14,5,0,0.582359149486365,8,14
1,2,80,5,5,14,23,23,14,0,0.21222610787845,8,14
2,3,140,23,5,14,14,5,23,0,0.526155468340221,8,14
2,3,170,5,14,5,14,23,23,1,0.318122467331705,8,14
2,3,170,5,5,23,14,14,23,1,0.13597902888614,8,14
1,3,110,14,5,23,5,14,23,0,0.0738622547032719,8,14
2,1,140,23,23,14,5,14,5,0,0.133803909715425,8,14
1,3,110,23,14,5,5,14,23,0,0.193737390414753,8,14
2,1,110,5,23,14,23,14,5,0,0.0536971263591113,8,14
2,1,50,14,23,14,5,23,5,0,0.0375518984674272,8,14
2,3,50,5,14,23,5,14,23,0,0.125492855746415,8,14
2,1,80,14,23,5,14,23,5,0,0.0193981985230494,8,14
1,2,140,23,23,14,5,5,14,0,0.0413837897176563,8,14
2,3,140,14,5,5,14,23,23,0,0.10321497120276,8,14
2,1,140,14,5,23,14,23,5,0,0.0431333062660997,8,14
2,1,200,23,14,5,14,23,5,1,0.259073277093194,8,14
2,1,50,14,14,23,23,5,5,0,0.243020871866975,8,14
1,3,230,5,14,23,14,5,23,1,0.0569044796320668,8,14
1,1,170,14,5,23,14,23,5,1,0.258851872904415,8,14
2,3,230,5,14,5,23,14,23,1,0.000240360295720166,8,14
2,2,110,5,23,23,14,5,14,0,0.314670612471673,8,14
1,3,230,5,23,5,14,14,23,1,0.154603296190544,8,14
2,1,230,14,14,5,23,23,5,0,0.77449633840115,8,14
2,1,140,23,14,5,23,14,5,0,0.30635191651163,8,14
1,2,80,5,23,23,14,5,14,0,0.110231100283272,8,14
1,2,200,5,5,23,23,14,14,1,0.800132626576669,8,14
1,2,50,14,5,23,23,5,14,0,0.154028071758148,8,14
1,3,80,14,5,23,14,5,23,0,0.287993133939381,8,14
2,1,200,5,14,23,23,14,5,1,0.7219167290732,8,14
1,2,50,23,23,5,14,5,14,0,0.195803455586429,8,14
2,2,230,23,5,5,23,14,14,1,0.321714232868544,8,14
2,2,110,14,5,23,5,23,14,0,0.275630005564381,8,14
2,1,200,23,14,14,5,23,5,1,0.617510825401041,8,14
2,1,170,23,5,23,14,14,5,0,0.341424375574206,8,14
1,3,140,5,5,23,14,14,23,1,0.33133877986802,8,14
2,1,50,23,14,5,23,14,5,0,0.141323670319252,8,14
1,2,50,5,23,14,23,5,14,0,0.175216105020809,8,14
2,3,110,23,14,5,5,14,23,0,0.0711228252203,8,14
2,1,110,23,5,14,14,23,5,0,0.00500991263288597,8,14
1,1,140,23,5,14,23,14,5,0,0.19895174809426,8,14
2,2,140,5,14,23,5,23,14,0,0.018887288913902,8,14
2,2,200,5,23,14,5,23,14,1,0.128755681869734,8,14
2,2,80,5,23,14,5,23,14,0,0.146699869175791,8,14
1,1,170,23,23,14,5,14,5,0,0.614624038735201,8,14
2,3,80,14,23,14,5,5,23,0,0.532509754739294,8,14
2,1,230,14,5,14,23,23,5,1,0.0544342791836243,8,14
2,3,230,14,23,5,5,14,23,1,0.138366289229452,8,14
1,2,140,14,23,5,23,5,14,0,0.260291324942955,8,14
2,3,140,14,5,14,23,5,23,0,0.57617179290537,8,14
1,2,110,14,5,23,5,23,14,0,0.432071619976341,8,14
1,1,200,23,14,14,5,23,5,1,0.151978520623743,8,14
1,1,200,14,23,14,23,5,5,1,1.36992488233227,8,14
2,2,110,5,23,23,5,14,14,1,1.75379903159228,8,14
2,2,140,14,23,5,5,23,14,1,0.0856504413477523,8,14
2,3,170,23,5,14,14,5,23,1,0.391602860108833,8,14
1,3,170,14,14,5,23,5,23,1,0.0714858693845599,8,14
2,1,50,23,23,14,14,5,5,0,0.139443602352912,8,14
2,1,50,14,23,14,5,23,5,0,0.241395326385828,8,14
2,3,200,14,23,14,5,5,23,1,0.813282004781286,8,14
2,1,50,5,23,14,14,23,5,0,0.139180132629917,8,14
2,3,110,14,5,14,23,5,23,0,0.249085565630594,8,14
1,2,140,23,5,5,14,23,14,0,0.436984725041839,8,14
2,3,230,23,5,14,14,5,23,1,0.174911090058231,8,14
1,3,50,5,5,23,14,14,23,0,0.162801975911862,8,14
2,3,110,14,14,5,23,5,23,0,0.340761441180803,8,14
1,2,230,23,5,23,14,5,14,0,1.29648204387922,8,14
1,1,140,23,14,23,5,14,5,0,0.268418670395477,8,14
1,2,50,23,5,5,14,23,14,0,0.096327763492809,8,14
1,2,200,23,5,14,5,23,14,1,0.218291063292781,8,14
2,2,200,14,5,23,23,5,14,1,0.602137291169129,8,14
2,3,80,14,5,14,5,23,23,0,0.320075298115626,8,14
1,2,50,14,23,5,5,23,14,0,0.0339820123008394,8,14
2,2,200,14,5,5,23,23,14,1,0.153859313393696,8,14
1,1,80,14,23,14,5,23,5,0,0.209795515856968,8,14
1,1,140,5,14,14,23,23,5,0,0.365711111111523,8,14
2,1,50,23,23,14,14,5,5,0,0.0936630817595869,8,14
1,1,50,5,14,14,23,23,5,0,0.147526031187226,8,14
2,2,50,23,23,5,5,14,14,0,0.073457551014144,8,14
1,1,50,14,5,23,23,14,5,0,0.219435232551405,8,14
2,1,110,5,23,14,14,23,5,0,0.000177371770405443,8,14
2,3,140,14,14,5,23,5,23,1,0.19320344355765,8,14
1,2,80,5,23,5,14,23,14,0,0.251174947745312,8,14
1,1,80,23,5,23,14,14,5,0,0.0830702094699518,8,14
1,1,170,23,14,23,14,5,5,0,0.104978920617214,8,14
1,2,230,5,14,23,5,23,14,1,0.124902545827354,8,14
1,2,80,5,14,23,23,5,14,0,0.382809969774826,8,14
2,3,200,5,14,23,14,5,23,1,0.158725925926774,8,14
1,1,170,23,14,14,5,23,5,0,0.336651689447535,8,14
2,1,140,23,5,23,14,14,5,0,0.214574538729721,8,14
1,3,80,14,5,14,23,5,23,0,0.0644884347602783,8,14
1,2,170,5,5,14,23,23,14,0,0.380404595420259,8,14
2,2,230,5,23,23,5,14,14,1,0.170278825882633,8,14
1,3,230,5,14,14,23,5,23,1,0.150236164869057,8,14
1,1,80,23,14,5,23,14,5,0,0.11819015653964,8,14
1,3,140,14,23,14,5,5,23,0,1.93402337408406,8,14
2,1,110,23,5,14,23,14,5,0,0.109963504308325,8,14
2,1,170,23,23,14,14,5,5,0,0.0138455000687827,8,14
2,3,140,5,14,14,23,5,23,0,0.335773428971152,8,14
1,3,170,5,14,23,5,14,23,1,0.275706347272717,8,14
1,3,170,14,5,5,14,23,23,1,1.64158847836916,8,14
2,2,80,23,5,23,5,14,14,0,0.103474492112582,8,14
1,3,80,14,14,23,5,5,23,0,0.211376749221017,8,14
2,2,50,14,23,5,23,5,14,0,0.143321113968341,8,14
1,2,170,5,14,23,23,5,14,0,0.787203401452643,8,14
1,2,170,14,23,23,5,5,14,1,1.797112729133,8,14
1,1,200,5,23,14,14,23,5,1,0.0829953474385547,8,14
1,1,80,5,14,23,23,14,5,0,0.110905381872726,8,14
2,1,200,23,5,14,14,23,5,1,0.492750713523492,8,14
1,3,50,23,14,5,14,5,23,0,0.222633364910507,8,14
2,3,50,14,5,5,23,14,23,0,0.178596111338265,8,14
2,1,170,14,14,23,23,5,5,0,0.106453632275588,8,14
2,2,230,5,5,23,14,23,14,1,0.0863843731676752,8,14
1,3,110,5,23,14,5,14,23,0,0.350329595044968,8,14
1,3,110,5,23,14,14,5,23,0,0.418239295648164,8,14
2,3,140,14,14,5,23,5,23,0,0.276167158388489,8,14
1,3,230,5,23,14,14,5,23,1,0.404128340927855,8,14
2,1,230,23,23,14,5,14,5,1,0.490002772889056,8,14
2,3,170,5,5,14,14,23,23,0,0.639882085984937,8,14
1,1,50,14,23,23,5,14,5,0,0.0778130554426752,8,14
1,2,200,5,14,5,23,23,14,0,1.98765314205775,8,14
2,1,230,14,23,5,23,14,5,1,0.255545173757127,8,14
2,2,80,5,5,14,23,23,14,0,0.207454110464823,8,14
2,3,230,14,5,5,23,14,23,1,0.281386800199471,8,14
1,1,200,23,14,23,5,14,5,0,1.01731182087497,8,14
1,2,170,5,14,5,23,23,14,1,0.211208147245998,8,14
1,3,50,14,5,23,14,5,23,0,0.187194586547776,8,14
1,1,230,14,23,5,23,14,5,1,0.179033058149798,8,14
1,1,140,14,23,23,5,14,5,0,0.690921532006541,8,14
2,2,230,5,23,5,23,14,14,1,0.18082104329369,8,14
1,3,230,14,5,14,23,5,23,1,0.160774006406427,8,14
1,1,170,23,14,5,23,14,5,0,0.776724389106676,8,14
2,2,200,5,14,23,23,5,14,1,0.414561441182741,8,14
1,3,110,23,14,5,5,14,23,0,0.318509333694237,8,14
1,1,80,23,14,23,5,14,5,0,0.440426155997557,8,14
1,1,140,23,5,14,14,23,5,0,0.278293959489019,8,14
2,1,140,14,5,23,14,23,5,0,0.478285574652546,8,14
2,1,50,14,23,14,23,5,5,0,0.414114079487263,8,14
2,3,200,23,14,14,5,5,23,1,0.296064588503214,8,14
1,2,110,23,14,5,5,23,14,0,0.263978280025185,8,14
1,3,170,23,14,5,5,14,23,1,0.141903153336898,8,14
1,3,80,14,14,23,5,5,23,0,0.165793539947117,8,14
2,1,140,14,5,23,23,14,5,0,0.231743667012779,8,14
1,1,140,23,14,5,23,14,5,0,0.601605296160415,8,14
1,1,230,14,5,23,23,14,5,1,0.287536506219112,8,14
2,3,110,23,5,14,14,5,23,0,0.327467370416343,8,14
1,1,230,23,23,14,5,14,5,1,1.52935410896134,8,14
2,2,110,14,23,5,23,5,14,0,0.191216796740264,8,14
2,3,110,23,14,5,5,14,23,0,0.277132900257129,8,14
2,1,110,5,23,14,23,14,5,0,0.153091108404624,8,14
1,1,170,14,23,5,23,14,5,0,0.136918383183001,8,14
1,2,230,23,14,23,5,5,14,1,0.276881054420301,8,14
2,1,230,14,23,14,23,5,5,0,0.0587946647428907,8,14
2,2,50,23,5,14,5,23,14,0,0.132706142765528,8,14
1,2,110,5,23,23,14,5,14,0,0.19661425542472,8,14
1,1,230,14,5,23,23,14,5,0,0.988515123081015,8,14
1,3,200,5,23,5,14,14,23,1,0.242417897474297,8,14
2,2,170,5,14,23,23,5,14,0,0.250302822512822,8,14
1,3,50,23,5,14,5,14,23,0,0.176224652261226,8,14
2,2,140,5,5,23,14,23,14,0,0.408153549569761,8,14
1,1,80,14,23,23,14,5,5,0,0.158035740814739,8,14
2,2,110,14,5,23,5,23,14,0,0.105938590397272,8,14
1,1,80,14,23,5,14,23,5,0,0.0659166418554378,8,14
2,3,170,23,5,14,14,5,23,1,2.80580189771717,8,14
2,2,50,5,23,14,5,23,14,0,0.105684903986912,8,14
2,1,200,23,23,14,14,5,5,0,0.0516618246347207,8,14
2,1,80,5,14,23,14,23,5,0,0.273490654277339,8,14
1,2,50,23,14,23,5,5,14,0,0.113409951731228,8,14
1,2,230,5,14,23,23,5,14,1,0.225387416730882,8,14
2,3,80,5,14,23,14,5,23,0,0.153294148958594,8,14
1,2,170,5,5,14,23,23,14,0,0.841209735192024,8,14
2,2,80,5,5,14,23,23,14,0,0.143122067338481,8,14
2,2,80,23,23,14,5,5,14,0,0.121028300327453,8,14
2,1,140,14,23,23,14,5,5,0,0.000189669328392483,8,14
2,3,110,14,23,5,5,14,23,0,0.0148325077825575,8,14
1,2,140,5,14,23,5,23,14,0,0.290815025338816,8,14
2,3,110,5,23,5,14,14,23,0,0.000183398744411534,8,14
2,3,80,23,14,14,5,5,23,0,0.276594360988383,8,14
2,1,140,14,23,5,14,23,5,0,0.000221115471504163,8,14
2,3,230,5,5,23,14,14,23,1,0.014484043847915,8,14
1,1,140,5,23,23,14,14,5,0,0.174404466099077,8,14
2,1,140,14,23,23,5,14,5,0,0.318303998436022,8,14
1,3,170,14,5,23,14,5,23,1,0.202203097696838,8,14
1,2,110,23,5,5,14,23,14,0,0.262124885341109,8,14
1,3,200,5,14,5,23,14,23,1,0.10403131381463,8,14
1,1,200,5,14,23,23,14,5,0,0.671919926016926,8,14
2,3,50,14,5,5,23,14,23,0,0.355883400248786,8,14
1,3,110,14,5,14,23,5,23,0,0.465741552758118,8,14
2,1,230,14,5,23,14,23,5,1,0.263653361604156,8,14
1,1,140,23,5,23,14,14,5,0,0.0115988752040721,8,14
2,3,110,5,14,23,14,5,23,0,0.0315290927956084,8,14
2,1,110,5,14,14,23,23,5,0,0.17546229981599,8,14
1,3,200,5,14,23,14,5,23,1,0.388281896513945,9,14
2,1,200,23,23,14,5,14,5,1,0.439597371467244,9,14
2,3,50,14,5,23,14,5,23,0,0.395511508097115,9,14
1,3,80,23,14,5,14,5,23,0,0.869424721433461,9,14
2,3,80,14,5,23,14,5,23,0,1.14736985909985,9,14
2,1,50,23,14,14,23,5,5,0,1.0932072991418,9,14
2,3,80,5,5,14,23,14,23,0,1.01704471812627,9,14
2,1,110,23,23,14,14,5,5,1,0.740934049110365,9,14
2,3,80,5,14,23,5,14,23,1,0.992853692427161,9,14
1,1,110,14,14,23,23,5,5,1,1.95075503225598,9,14
2,1,200,14,5,23,14,23,5,1,0.810636414487817,9,14
2,1,110,23,23,5,14,14,5,1,1.51652093953453,9,14
1,1,110,14,23,14,23,5,5,0,1.65837429512612,9,14
1,3,80,14,5,23,5,14,23,0,0.90627278687316,9,14
1,2,200,23,14,5,5,23,14,1,0.518149573690607,9,14
1,1,140,14,5,23,23,14,5,1,2.19203484158061,9,14
1,2,80,5,14,5,23,23,14,1,2.6979047563218,9,14
1,2,200,5,14,23,5,23,14,1,0.765821124492504,9,14
2,3,110,5,5,14,14,23,23,1,0.761693493332132,9,14
2,1,230,14,14,23,5,23,5,1,0.513596857188531,9,14
2,3,170,14,5,23,14,5,23,1,0.625462862211862,9,14
1,3,170,5,14,23,14,5,23,1,1.15738692350715,9,14
2,1,170,23,5,23,14,14,5,1,0.619294970001647,9,14
2,1,140,23,14,5,14,23,5,1,0.847161513360334,9,14
2,3,140,14,5,5,23,14,23,1,0.633088708440482,9,14
1,2,110,5,5,23,23,14,14,0,6.00688753853319,9,14
2,2,140,14,23,5,23,5,14,1,0.260745471496193,9,14
1,2,170,5,23,23,5,14,14,0,1.89063095291567,9,14
1,1,200,14,23,14,5,23,5,1,0.838503887160186,9,14
1,2,80,5,14,23,23,5,14,0,0.994382144628617,9,14
1,3,110,23,5,14,14,5,23,0,1.3863075863519,9,14
2,2,200,23,14,23,5,5,14,1,1.16215551044297,9,14
2,3,170,14,5,5,23,14,23,1,0.400116738095676,9,14
1,2,230,23,23,5,5,14,14,1,1.24798773853036,9,14
1,1,230,14,23,5,23,14,5,1,0.515885288943537,9,14
